,state,district,enrol_age_0_5,enrol_age_5_17,enrol_age_18_greater,demo_demo_age_5_17,demo_demo_age_17_,bio_bio_age_5_17,bio_bio_age_17_,total_enrol,total_demo_update,total_bio_update,update_intensity
670,Odisha,JAJPUR,1967.0,456.0,49.0,2586.0,15996.0,20905.0,15643.0,2472.0,18582.0,36548.0,22.292761827739586
671,Odisha,Jagatsinghapur,2821.0,304.0,24.0,2499.0,13109.0,26284.0,21891.0,3149.0,15608.0,48175.0,20.248571428571427
672,Odisha,Jagatsinghpur,626.0,68.0,0.0,230.0,4943.0,2860.0,9233.0,694.0,5173.0,12093.0,24.843165467625898
673,Odisha,Jajapur,2014.0,481.0,2.0,3818.0,22431.0,28109.0,31245.0,2497.0,26249.0,59354.0,34.26861489191353
674,Odisha,Jajpur,10.0,7.0,0.0,6.0,229.0,85.0,201.0,17.0,235.0,286.0,28.944444444444443
675,Odisha,Jharsuguda,1071.0,86.0,0.0,1824.0,14847.0,13418.0,12371.0,1157.0,16671.0,25789.0,36.666666666666664
676,Odisha,Kalahandi,3350.0,1071.0,64.0,5491.0,41886.0,42854.0,52056.0,4485.0,47377.0,94910.0,31.718011591618367
677,Odisha,Kandhamal,2603.0,438.0,8.0,4717.0,27055.0,28755.0,30958.0,3049.0,31772.0,59713.0,29.995081967213114
678,Odisha,Kendrapara,3161.0,753.0,48.0,5322.0,34358.0,39525.0,38623.0,3962.0,39680.0,78148.0,29.732021196063588
679,Odisha,Kendujhar,4330.0,1032.0,15.0,7193.0,46872.0,47370.0,54574.0,5377.0,54065.0,101944.0,29.008739308293045
680,Odisha,Khorda,3496.0,654.0,165.0,5724.0,31869.0,48459.0,45859.0,4315.0,37593.0,94318.0,30.563253012048193
681,Odisha,Khordha,385.0,98.0,13.0,179.0,4429.0,1672.0,7323.0,496.0,4608.0,8995.0,27.37022132796781
682,Odisha,Koraput,3172.0,1165.0,46.0,4920.0,36510.0,47162.0,56820.0,4383.0,41430.0,103982.0,33.168795620437955
683,Odisha,Malkangiri,2333.0,486.0,4.0,3367.0,17487.0,27302.0,20713.0,2823.0,20854.0,48015.0,24.387039660056658
684,Odisha,Mayurbhanj,6227.0,1860.0,35.0,9764.0,61707.0,77366.0,79552.0,8122.0,71471.0,156918.0,28.11633632894251
685,Odisha,NAYAGARH,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,9.0,9.0
686,Odisha,NUAPADA,34.0,4.0,0.0,6.0,297.0,61.0,200.0,38.0,303.0,261.0,14.461538461538462
687,Odisha,Nabarangapur,4174.0,1990.0,65.0,4234.0,37588.0,45252.0,45323.0,6229.0,41822.0,90575.0,21.251524879614767
689,Odisha,Nayagarh,2080.0,271.0,11.0,3399.0,19496.0,30128.0,30707.0,2362.0,22895.0,60835.0,35.43377063055438
690,Odisha,Nuapada,1666.0,413.0,2.0,2464.0,15426.0,23036.0,23620.0,2081.0,17890.0,46656.0,31.001921229586937
691,Odisha,Puri,2959.0,548.0,4.0,3861.0,26976.0,36327.0,35154.0,3511.0,30837.0,71481.0,29.13382687927107
692,Odisha,Rayagada,2370.0,672.0,3.0,4156.0,27317.0,29519.0,29352.0,3045.0,31473.0,58871.0,29.65988181221274
693,Odisha,Sambalpur,2234.0,317.0,1.0,3679.0,26399.0,26666.0,25524.0,2552.0,30078.0,52190.0,32.22405013709361
694,Odisha,Sonapur,1266.0,221.0,1.0,2173.0,10990.0,15279.0,10976.0,1488.0,13163.0,26255.0,26.472800537273336
695,Odisha,Subarnapur,339.0,60.0,0.0,290.0,4019.0,1902.0,4573.0,399.0,4309.0,6475.0,26.96
696,Odisha,Sundargarh,486.0,105.0,0.0,398.0,6626.0,3142.0,11889.0,591.0,7024.0,15031.0,37.255067567567565
697,Odisha,Sundergarh,3341.0,640.0,19.0,5523.0,37152.0,47566.0,46692.0,4000.0,42675.0,94258.0,34.224693826543366
698,Odisha,jajpur,14.0,4.0,0.0,17.0,137.0,86.0,126.0,18.0,154.0,212.0,19.263157894736842
700,Orissa,Anugul,42.0,9.0,0.0,15.0,195.0,57.0,149.0,51.0,210.0,206.0,8.0
702,Orissa,Balangir,328.0,108.0,0.0,241.0,4549.0,2473.0,9600.0,436.0,4790.0,12073.0,38.588100686498855
703,Orissa,Baleshwar,337.0,47.0,0.0,241.0,1763.0,1068.0,2704.0,384.0,2004.0,3772.0,15.002597402597402
705,Orissa,Bargarh,82.0,7.0,0.0,44.0,722.0,260.0,755.0,89.0,766.0,1015.0,19.788888888888888
707,Orissa,Bhadrak,332.0,39.0,0.0,245.0,2362.0,1564.0,4041.0,371.0,2607.0,5605.0,22.0752688172043
708,Orissa,Cuttack,265.0,57.0,0.0,97.0,1938.0,1033.0,5274.0,322.0,2035.0,6307.0,25.826625386996906
710,Orissa,Dhenkanal,108.0,18.0,0.0,46.0,634.0,441.0,1131.0,126.0,680.0,1572.0,17.73228346456693
711,Orissa,Gajapati,8.0,0.0,0.0,1.0,63.0,9.0,57.0,8.0,64.0,66.0,14.444444444444445
712,Orissa,Ganjam,354.0,48.0,0.0,328.0,3926.0,1719.0,5292.0,402.0,4254.0,7011.0,27.952853598014887
713,Orissa,Jagatsinghapur,31.0,4.0,0.0,3.0,78.0,57.0,170.0,35.0,81.0,227.0,8.555555555555555
714,Orissa,Jajapur,93.0,18.0,0.0,51.0,433.0,165.0,594.0,111.0,484.0,759.0,11.098214285714286
716,Orissa,Jharsuguda,25.0,0.0,0.0,12.0,103.0,20.0,47.0,25.0,115.0,67.0,7.0
718,Orissa,Kandhamal,30.0,2.0,0.0,12.0,261.0,39.0,187.0,32.0,273.0,226.0,15.121212121212121
719,Orissa,Kendrapara,49.0,4.0,0.0,18.0,221.0,47.0,191.0,53.0,239.0,238.0,8.833333333333334
721,Orissa,Kendujhar,39.0,10.0,0.0,12.0,361.0,53.0,236.0,49.0,373.0,289.0,13.24
723,Orissa,Khordha,629.0,97.0,0.0,205.0,3843.0,1868.0,11761.0,726.0,4048.0,13629.0,24.31499312242091
725,Orissa,Koraput,94.0,25.0,0.0,31.0,799.0,229.0,1000.0,119.0,830.0,1229.0,17.158333333333335
726,Orissa,Malkangiri,40.0,7.0,0.0,15.0,203.0,51.0,170.0,47.0,218.0,221.0,9.145833333333334
728,Orissa,Nabarangapur,1.0,2.0,0.0,1.0,13.0,0.0,11.0,3.0,14.0,11.0,6.25
729,Orissa,Nayagarh,92.0,12.0,0.0,47.0,570.0,361.0,827.0,104.0,617.0,1188.0,17.19047619047619
731,Orissa,Puri,194.0,26.0,0.0,115.0,1911.0,861.0,2581.0,220.0,2026.0,3442.0,24.742081447963802
732,Orissa,Rayagada,146.0,35.0,0.0,23.0,875.0,162.0,1266.0,181.0,898.0,1428.0,12.780219780219781
733,Orissa,Sambalpur,21.0,4.0,0.0,11.0,231.0,22.0,110.0,25.0,242.0,132.0,14.384615384615385
734,Orissa,Sonapur,22.0,0.0,0.0,10.0,94.0,18.0,52.0,22.0,104.0,70.0,7.565217391304348
735,Orissa,Subarnapur,6.0,0.0,0.0,4.0,47.0,12.0,18.0,6.0,51.0,30.0,11.571428571428571
736,Orissa,Sundargarh,121.0,18.0,0.0,19.0,617.0,180.0,976.0,139.0,636.0,1156.0,12.8
738,Pondicherry,Cuddalore,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0
739,Pondicherry,Karaikal,154.0,8.0,0.0,34.0,870.0,160.0,2573.0,162.0,904.0,2733.0,22.312883435582823
740,Pondicherry,Pondicherry,1015.0,69.0,0.0,572.0,5755.0,5050.0,19668.0,1084.0,6327.0,24718.0,28.612903225806452
741,Pondicherry,Viluppuram,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,8.0,8.0
742,Pondicherry,Yanam,24.0,2.0,0.0,1.0,227.0,5.0,117.0,26.0,228.0,122.0,12.962962962962964
743,Puducherry,Karaikal,363.0,30.0,12.0,1337.0,4081.0,5587.0,7926.0,405.0,5418.0,13513.0,46.62807881773399
744,Puducherry,Pondicherry,3.0,0.0,0.0,6.0,21.0,6.0,47.0,3.0,27.0,53.0,20.0
745,Puducherry,Puducherry,1213.0,85.0,32.0,2736.0,17038.0,16187.0,12467.0,1330.0,19774.0,28654.0,36.38467317806161
746,Puducherry,Yanam,6.0,1.0,0.0,10.0,75.0,48.0,53.0,7.0,85.0,101.0,23.25
747,Punjab,Amritsar,7633.0,1775.0,247.0,6399.0,92676.0,56802.0,98206.0,9655.0,99075.0,155008.0,26.313483844241922
748,Punjab,Barnala,926.0,79.0,8.0,677.0,12827.0,16109.0,19430.0,1013.0,13504.0,35539.0,48.365877712031555
749,Punjab,Bathinda,2388.0,298.0,18.0,2044.0,35376.0,42639.0,54101.0,2704.0,37420.0,96740.0,49.597042513863215
750,Punjab,Faridkot,793.0,99.0,10.0,826.0,13896.0,15023.0,24389.0,902.0,14722.0,39412.0,59.94905869324474
751,Punjab,Fatehgarh Sahib,891.0,144.0,13.0,932.0,14414.0,17318.0,20081.0,1048.0,15346.0,37399.0,50.28122020972354
752,Punjab,Fazilka,1630.0,271.0,10.0,2036.0,29626.0,29691.0,31704.0,1911.0,31662.0,61395.0,48.66997907949791
753,Punjab,Ferozepur,1262.0,114.0,5.0,1875.0,26320.0,24604.0,30726.0,1381.0,28195.0,55330.0,60.43777134587554
754,Punjab,Firozpur,347.0,48.0,0.0,159.0,6365.0,1965.0,9515.0,395.0,6524.0,11480.0,45.464646464646464
755,Punjab,Gurdaspur,4436.0,558.0,126.0,4847.0,67125.0,40136.0,79099.0,5120.0,71972.0,119235.0,37.337824643624295
756,Punjab,Hoshiarpur,3515.0,401.0,218.0,3118.0,43431.0,33856.0,58908.0,4134.0,46549.0,92764.0,33.69117291414752
757,Punjab,Jalandhar,3314.0,732.0,72.0,2995.0,48136.0,50422.0,90848.0,4118.0,51131.0,141270.0,46.7106093712066
758,Punjab,Kapurthala,2067.0,446.0,1213.0,771.0,13101.0,18246.0,35857.0,3726.0,13872.0,54103.0,18.238529648510866
759,Punjab,Ludhiana,12209.0,4573.0,832.0,7364.0,112339.0,81491.0,109436.0,17614.0,119703.0,190927.0,17.634402497871132
760,Punjab,Malerkotla,711.0,146.0,8.0,1037.0,14062.0,5712.0,8075.0,865.0,15099.0,13787.0,33.35565819861432
761,Punjab,Mansa,998.0,107.0,19.0,1368.0,22187.0,22379.0,36660.0,1124.0,23555.0,59039.0,73.41688888888889
762,Punjab,Moga,1335.0,159.0,41.0,1304.0,22742.0,23084.0,38260.0,1535.0,24046.0,61344.0,55.592447916666664
763,Punjab,Muktsar,306.0,28.0,0.0,102.0,3449.0,923.0,7956.0,334.0,3551.0,8879.0,37.1044776119403
764,Punjab,Nawanshahr,169.0,23.0,0.0,27.0,2931.0,179.0,4010.0,192.0,2958.0,4189.0,37.031088082901555
765,Punjab,Pathankot,1033.0,67.0,15.0,1276.0,13220.0,12987.0,13609.0,1115.0,14496.0,26596.0,36.82078853046595
766,Punjab,Patiala,4298.0,769.0,83.0,7390.0,81662.0,54972.0,64339.0,5150.0,89052.0,119311.0,40.450980392156865
767,Punjab,Rupnagar,1140.0,93.0,13.0,1006.0,12699.0,17432.0,28021.0,1246.0,13705.0,45453.0,47.440256615878106
769,Punjab,S.A.S Nagar(Mohali),241.0,36.0,0.0,50.0,2271.0,351.0,2384.0,277.0,2321.0,2735.0,18.18705035971223
770,Punjab,SAS Nagar (Mohali),2398.0,493.0,62.0,4590.0,53482.0,30755.0,27086.0,2953.0,58072.0,57841.0,39.23933649289099
771,Punjab,Sangrur,2087.0,203.0,39.0,1404.0,28511.0,37125.0,45345.0,2329.0,29915.0,82470.0,48.23390557939914
772,Punjab,Shaheed Bhagat Singh Nagar,801.0,101.0,44.0,569.0,5775.0,13729.0,16771.0,946.0,6344.0,30500.0,38.90601900739176
773,Punjab,Sri Muktsar Sahib,1157.0,150.0,8.0,1544.0,20147.0,25553.0,30670.0,1315.0,21691.0,56223.0,59.20516717325228
774,Punjab,Tarn Taran,2646.0,273.0,20.0,1156.0,26259.0,26674.0,54028.0,2939.0,27415.0,80702.0,36.77448979591837
777,Rajasthan,Ajmer,9200.0,2787.0,148.0,12323.0,111713.0,78270.0,63588.0,12135.0,124036.0,141858.0,21.909525379037575
778,Rajasthan,Alwar,15764.0,7314.0,305.0,15411.0,129333.0,124960.0,98489.0,23383.0,144744.0,223449.0,15.745509750256586
779,Rajasthan,Balotra,1.0,0.0,0.0,26.0,477.0,0.0,6.0,1.0,503.0,6.0,254.5
780,Rajasthan,Banswara,4203.0,3030.0,30.0,5054.0,96240.0,52757.0,40954.0,7263.0,101294.0,93711.0,26.845401982378856
781,Rajasthan,Baran,4532.0,1658.0,77.0,6373.0,72385.0,41044.0,39212.0,6267.0,78758.0,80256.0,25.36917677089981
782,Rajasthan,Barmer,10522.0,5233.0,96.0,9913.0,101808.0,114905.0,81860.0,15851.0,111721.0,196765.0,19.46038354781731
783,Rajasthan,Beawar,1.0,0.0,0.0,24.0,486.0,2.0,6.0,1.0,510.0,8.0,259.0
784,Rajasthan,Bharatpur,10236.0,6643.0,175.0,9983.0,95080.0,78011.0,63144.0,17054.0,105063.0,141155.0,14.436704778657285
785,Rajasthan,Bhilwara,7865.0,3035.0,183.0,7046.0,90693.0,63856.0,56163.0,11083.0,97739.0,120019.0,19.646156622158067
786,Rajasthan,Bikaner,7464.0,5620.0,199.0,9014.0,72638.0,62218.0,68653.0,13283.0,81652.0,130871.0,15.998419150858176
787,Rajasthan,Bundi,3414.0,1334.0,124.0,4316.0,44385.0,32954.0,29903.0,4872.0,48701.0,62857.0,22.893084342294273
788,Rajasthan,Chittaurgarh,286.0,70.0,1.0,86.0,1979.0,569.0,1669.0,357.0,2065.0,2238.0,12.019553072625698
789,Rajasthan,Chittorgarh,3698.0,2160.0,128.0,5411.0,56413.0,35481.0,27117.0,5986.0,61824.0,62598.0,20.782027726741273
790,Rajasthan,Churu,7888.0,4732.0,160.0,8045.0,68052.0,67446.0,65778.0,12780.0,76097.0,133224.0,16.37751349659651
791,Rajasthan,Dausa,4277.0,1807.0,49.0,6047.0,44220.0,56018.0,50312.0,6133.0,50267.0,106330.0,25.52934463645256
792,Rajasthan,Deeg,13.0,36.0,12.0,22.0,226.0,4.0,138.0,61.0,248.0,142.0,6.290322580645161
793,Rajasthan,Deeg ,1.0,7.0,0.0,95.0,956.0,3.0,13.0,8.0,1051.0,16.0,118.55555555555556
794,Rajasthan,Dhaulpur,93.0,46.0,0.0,15.0,473.0,117.0,283.0,139.0,488.0,400.0,6.3428571428571425
795,Rajasthan,Dholpur,5719.0,2711.0,150.0,8855.0,68700.0,47710.0,26707.0,8580.0,77555.0,74417.0,17.710290175970165
796,Rajasthan,Didwana-Kuchaman,2.0,0.0,0.0,66.0,654.0,1.0,7.0,2.0,720.0,8.0,242.66666666666666
797,Rajasthan,Dungarpur,3869.0,2649.0,53.0,4330.0,90978.0,51452.0,35106.0,6571.0,95308.0,86558.0,27.672854534388314
798,Rajasthan,Ganganagar,4186.0,1276.0,42.0,5528.0,63690.0,46082.0,56446.0,5504.0,69218.0,102528.0,31.198183469573117
799,Rajasthan,Hanumangarh,3628.0,1271.0,41.0,6898.0,70339.0,43250.0,53383.0,4940.0,77237.0,96633.0,35.18923294879579
800,Rajasthan,Jaipur,21436.0,8976.0,734.0,29544.0,245796.0,158293.0,197591.0,31146.0,275340.0,355884.0,20.265964619385496
801,Rajasthan,Jaisalmer,1683.0,1120.0,51.0,2104.0,19280.0,25276.0,19701.0,2854.0,21384.0,44977.0,23.243782837127846
802,Rajasthan,Jalor,7882.0,5875.0,234.0,4265.0,62425.0,51608.0,48178.0,13991.0,66690.0,99786.0,11.89794168096055
804,Rajasthan,Jhalawar,4978.0,2002.0,56.0,6231.0,74861.0,42460.0,37652.0,7036.0,81092.0,80112.0,22.908057410828476
805,Rajasthan,Jhunjhunu,210.0,101.0,0.0,140.0,2602.0,541.0,1400.0,311.0,2742.0,1941.0,15.009615384615385
806,Rajasthan,Jhunjhunun,5749.0,1776.0,86.0,5831.0,48821.0,48082.0,62310.0,7611.0,54652.0,110392.0,21.68208092485549
807,Rajasthan,Jodhpur,14563.0,6724.0,928.0,11482.0,128488.0,114854.0,104179.0,22215.0,139970.0,219033.0,16.15965970471732
808,Rajasthan,Karauli,5857.0,2670.0,109.0,7277.0,51169.0,49784.0,31187.0,8636.0,58446.0,80971.0,16.14183165450967
809,Rajasthan,Khairthal-Tijara,0.0,0.0,0.0,73.0,984.0,4.0,11.0,0.0,1057.0,15.0,1072.0
810,Rajasthan,Kota,5545.0,1876.0,104.0,9075.0,83991.0,47161.0,46193.0,7525.0,93066.0,93354.0,24.770130215253786
811,Rajasthan,Kotputli-Behror,0.0,0.0,0.0,49.0,480.0,1.0,6.0,0.0,529.0,7.0,536.0
812,Rajasthan,Nagaur,11618.0,5441.0,208.0,10343.0,93084.0,104709.0,100659.0,17267.0,103427.0,205368.0,17.88249942089414
813,Rajasthan,Pali,6300.0,2696.0,118.0,5398.0,60939.0,70502.0,85408.0,9114.0,66337.0,155910.0,24.382556226001096
814,Rajasthan,Phalodi,0.0,0.0,0.0,14.0,190.0,0.0,2.0,0.0,204.0,2.0,206.0
815,Rajasthan,Pratapgarh,2643.0,1133.0,18.0,3448.0,45108.0,32886.0,23401.0,3794.0,48556.0,56287.0,27.6266139657444
816,Rajasthan,Rajsamand,3078.0,1405.0,29.0,4623.0,42547.0,33770.0,28192.0,4512.0,47170.0,61962.0,24.181697318856635
817,Rajasthan,Salumbar,1.0,0.0,0.0,20.0,193.0,0.0,1.0,1.0,213.0,1.0,107.0
818,Rajasthan,Sawai Madhopur,4575.0,2083.0,86.0,4617.0,40538.0,42901.0,38521.0,6744.0,45155.0,81422.0,18.766048925129727
819,Rajasthan,Sikar,8163.0,3061.0,176.0,9034.0,69303.0,73998.0,87615.0,11400.0,78337.0,161613.0,21.046399438645732
820,Rajasthan,Sirohi,5500.0,4853.0,379.0,3803.0,37490.0,35757.0,34393.0,10732.0,41293.0,70150.0,10.38321065871611
821,Rajasthan,Tonk,4198.0,1656.0,61.0,5975.0,50653.0,41737.0,38186.0,5915.0,56628.0,79923.0,23.081643002028397
822,Rajasthan,Udaipur,8641.0,6073.0,192.0,8940.0,118552.0,95310.0,84468.0,14906.0,127492.0,179778.0,20.612463943113973
823,Sikkim,East,215.0,153.0,2.0,406.0,5461.0,2428.0,3095.0,370.0,5867.0,5523.0,30.700808625336926
824,Sikkim,East Sikkim,184.0,136.0,19.0,349.0,3164.0,2607.0,1482.0,339.0,3513.0,4089.0,22.358823529411765
825,Sikkim,Mangan,0.0,2.0,1.0,0.0,67.0,0.0,0.0,3.0,67.0,0.0,16.75
826,Sikkim,Namchi,3.0,7.0,14.0,6.0,276.0,0.0,5.0,24.0,282.0,5.0,11.48
827,Sikkim,North,34.0,10.0,0.0,46.0,397.0,152.0,155.0,44.0,443.0,307.0,16.666666666666668
828,Sikkim,North Sikkim,45.0,17.0,0.0,59.0,387.0,636.0,282.0,62.0,446.0,918.0,21.650793650793652
829,Sikkim,South,88.0,108.0,1.0,156.0,3583.0,1018.0,2032.0,197.0,3739.0,3050.0,34.28787878787879
830,Sikkim,South Sikkim,187.0,247.0,25.0,133.0,1276.0,1299.0,754.0,459.0,1409.0,2053.0,7.526086956521739
831,Sikkim,West,92.0,111.0,5.0,194.0,2359.0,1530.0,2054.0,208.0,2553.0,3584.0,29.363636363636363
832,Sikkim,West Sikkim,206.0,256.0,39.0,206.0,1815.0,2262.0,1029.0,501.0,2021.0,3291.0,10.581673306772908
833,Tamil Nadu,Ariyalur,1927.0,405.0,80.0,4536.0,18815.0,31344.0,46129.0,2412.0,23351.0,77473.0,41.78367177786987
834,Tamil Nadu,Chengalpattu,862.0,319.0,72.0,2251.0,19282.0,3965.0,2283.0,1253.0,21533.0,6248.0,22.15390749601276
835,Tamil Nadu,Chennai,7686.0,2159.0,198.0,17927.0,130441.0,112681.0,120349.0,10043.0,148368.0,233030.0,37.972720031859815
836,Tamil Nadu,Coimbatore,7139.0,1804.0,43.0,13326.0,104412.0,75352.0,144370.0,8986.0,117738.0,219722.0,37.549794147101366
837,Tamil Nadu,Cuddalore,7493.0,1093.0,44.0,11218.0,70377.0,90307.0,77798.0,8630.0,81595.0,168105.0,28.930599003591706
838,Tamil Nadu,Dharmapuri,4840.0,851.0,48.0,7202.0,34178.0,67201.0,37657.0,5739.0,41380.0,104858.0,25.47700348432056
839,Tamil Nadu,Dindigul,4678.0,1393.0,12.0,8508.0,49069.0,65029.0,121094.0,6083.0,57577.0,186123.0,40.055884286653516
840,Tamil Nadu,Erode,4964.0,1045.0,8.0,7821.0,60588.0,64193.0,83302.0,6017.0,68409.0,147495.0,35.876370887337984
841,Tamil Nadu,Kallakurichi,877.0,149.0,38.0,1585.0,9205.0,2550.0,2268.0,1064.0,10790.0,4818.0,14.655399061032863
842,Tamil Nadu,Kancheepuram,9629.0,3354.0,67.0,19692.0,121601.0,120462.0,113457.0,13050.0,141293.0,233919.0,28.749674354455596
844,Tamil Nadu,Kanniyakumari,2139.0,135.0,1.0,6227.0,32451.0,27515.0,41917.0,2275.0,38678.0,69432.0,47.5
845,Tamil Nadu,Kanyakumari,1896.0,92.0,17.0,4020.0,16676.0,21726.0,8022.0,2005.0,20696.0,29748.0,25.146560319042873
846,Tamil Nadu,Karur,3362.0,654.0,3.0,3590.0,23754.0,27884.0,29923.0,4019.0,27344.0,57807.0,21.1818407960199
847,Tamil Nadu,Krishnagiri,4157.0,910.0,8.0,9282.0,52627.0,73365.0,47438.0,5075.0,61909.0,120803.0,35.995271867612296
848,Tamil Nadu,Madurai,8875.0,1024.0,39.0,15130.0,90922.0,100202.0,113596.0,9938.0,106052.0,213798.0,32.18130596639501
849,Tamil Nadu,Mayiladuthurai,437.0,64.0,1.0,470.0,3132.0,3442.0,867.0,502.0,3602.0,4309.0,15.727634194831014
850,Tamil Nadu,Nagapattinam,3315.0,732.0,0.0,3961.0,34068.0,35304.0,45373.0,4047.0,38029.0,80677.0,29.324604743083004
851,Tamil Nadu,Namakkal,4257.0,606.0,9.0,9009.0,36807.0,47020.0,73971.0,4872.0,45816.0,120991.0,34.230863944182225
853,Tamil Nadu,Perambalur,1898.0,232.0,0.0,3307.0,12354.0,25143.0,31894.0,2130.0,15661.0,57037.0,34.11450023463163
854,Tamil Nadu,Pudukkottai,5339.0,1670.0,36.0,7347.0,44710.0,52246.0,78060.0,7045.0,52057.0,130306.0,25.881776894692024
855,Tamil Nadu,Ramanathapuram,3318.0,644.0,43.0,5157.0,33134.0,45471.0,54948.0,4005.0,38291.0,100419.0,34.62556165751373
856,Tamil Nadu,Ranipet,97.0,13.0,1.0,190.0,1200.0,423.0,214.0,111.0,1390.0,637.0,18.098214285714285
857,Tamil Nadu,Salem,8417.0,1608.0,224.0,15487.0,90884.0,118161.0,122483.0,10249.0,106371.0,240644.0,33.85512195121951
858,Tamil Nadu,Sivaganga,3740.0,685.0,21.0,5391.0,28905.0,43566.0,51624.0,4446.0,34296.0,95190.0,29.11760737575894
859,Tamil Nadu,Tenkasi,1150.0,118.0,0.0,1825.0,8195.0,7560.0,2643.0,1268.0,10020.0,10203.0,15.936170212765957
860,Tamil Nadu,Thanjavur,5881.0,1471.0,20.0,11625.0,65210.0,71305.0,98262.0,7372.0,76835.0,169567.0,33.419503594195035
861,Tamil Nadu,The Nilgiris,1279.0,430.0,5.0,2420.0,12853.0,22599.0,21505.0,1714.0,15273.0,44104.0,34.62215743440233
862,Tamil Nadu,Theni,2908.0,563.0,2.0,4918.0,33858.0,38916.0,47806.0,3473.0,38776.0,86722.0,36.124928036845134
863,Tamil Nadu,Thiruvallur,461.0,134.0,10.0,104.0,1719.0,939.0,1958.0,605.0,1823.0,2897.0,7.788778877887789
864,Tamil Nadu,Thiruvarur,3346.0,816.0,3.0,5041.0,32739.0,36203.0,36596.0,4165.0,37780.0,72799.0,26.543206913106097
865,Tamil Nadu,Thoothukkudi,4439.0,877.0,3.0,6827.0,37868.0,70728.0,69133.0,5319.0,44695.0,139861.0,34.69097744360902
866,Tamil Nadu,Tiruchirappalli,8396.0,1531.0,5.0,11294.0,62387.0,71253.0,122317.0,9932.0,73681.0,193570.0,26.90536595187758
867,Tamil Nadu,Tirunelveli,8303.0,1370.0,2.0,14714.0,65176.0,97249.0,117524.0,9675.0,79890.0,214773.0,30.452976436544027
868,Tamil Nadu,Tirupathur,4.0,0.0,0.0,10.0,83.0,50.0,9.0,4.0,93.0,59.0,30.4
869,Tamil Nadu,Tirupattur,944.0,102.0,2.0,1189.0,8163.0,8965.0,3146.0,1048.0,9352.0,12111.0,20.4604385128694
870,Tamil Nadu,Tiruppur,5078.0,1109.0,5.0,12574.0,73372.0,71207.0,77565.0,6192.0,85946.0,148772.0,37.90053285968028
871,Tamil Nadu,Tiruvallur,8712.0,2665.0,58.0,18319.0,130089.0,125834.0,111959.0,11435.0,148408.0,237793.0,33.770636586218956
872,Tamil Nadu,Tiruvannamalai,6556.0,677.0,33.0,9251.0,55967.0,82696.0,58759.0,7266.0,65218.0,141455.0,28.439933947984038
875,Tamil Nadu,Vellore,8271.0,1309.0,53.0,11895.0,77505.0,99121.0,92682.0,9633.0,89400.0,191803.0,29.188602864853642
876,Tamil Nadu,Villupuram,5854.0,915.0,3.0,9988.0,29580.0,85898.0,35363.0,6772.0,39568.0,121261.0,23.745607559427135
877,Tamil Nadu,Viluppuram,4341.0,781.0,0.0,2249.0,33539.0,22410.0,63056.0,5122.0,35788.0,85466.0,23.668553581885615
878,Tamil Nadu,Virudhunagar,4769.0,627.0,11.0,8761.0,48681.0,59765.0,61529.0,5407.0,57442.0,121294.0,33.05029585798817
880,Telangana,Adilabad,2517.0,467.0,3.0,6413.0,39597.0,44923.0,35360.0,2987.0,46010.0,80283.0,42.26673360107095
881,Telangana,Bhadradri Kothagudem,2490.0,682.0,39.0,5559.0,28170.0,11882.0,9721.0,3211.0,33729.0,21603.0,17.2266500622665
882,Telangana,Hanumakonda,916.0,109.0,5.0,1914.0,17061.0,1831.0,7186.0,1030.0,18975.0,9017.0,27.150339476236663
883,Telangana,Hyderabad,19721.0,5600.0,669.0,31935.0,184522.0,133421.0,95120.0,25990.0,216457.0,228541.0,17.121234273402333
884,Telangana,Jagitial,1488.0,98.0,9.0,1965.0,14334.0,6634.0,4111.0,1595.0,16299.0,10745.0,16.94486215538847
885,Telangana,Jangaon,66.0,15.0,0.0,93.0,709.0,128.0,152.0,81.0,802.0,280.0,13.195121951219512
886,Telangana,Jangoan,892.0,130.0,0.0,1561.0,15339.0,3951.0,3328.0,1022.0,16900.0,7279.0,23.635386119257088
887,Telangana,Jayashankar Bhupalpally,670.0,173.0,4.0,1380.0,14881.0,2077.0,2491.0,847.0,16261.0,4568.0,24.5625
888,Telangana,Jogulamba Gadwal,1543.0,299.0,2.0,6843.0,26733.0,6006.0,5324.0,1844.0,33576.0,11330.0,24.33929539295393
889,Telangana,K.v. Rangareddy,13564.0,3681.0,164.0,31619.0,165711.0,122856.0,125725.0,17409.0,197330.0,248581.0,25.61234922458357
890,Telangana,Kamareddy,1862.0,144.0,2.0,3541.0,20904.0,7963.0,7278.0,2008.0,24445.0,15241.0,19.754106520657043
891,Telangana,Karimnagar,5115.0,686.0,7.0,9393.0,68602.0,68569.0,67307.0,5808.0,77995.0,135876.0,36.817180237562404
892,Telangana,Khammam,2800.0,1079.0,9.0,8152.0,45656.0,44451.0,17719.0,3888.0,53808.0,62170.0,29.82206222679352
893,Telangana,Komaram Bheem,917.0,189.0,0.0,3729.0,23729.0,4930.0,4747.0,1106.0,27458.0,9677.0,33.54561878952123
