state,district,enrol_age_0_5,enrol_age_5_17,enrol_age_18_greater,demo_demo_age_5_17,demo_demo_age_17_,bio_bio_age_5_17,bio_bio_age_17_,total_enrol,total_updates,update_intensity,update_zscore
Maharashtra,Mumbai Suburban,12480.0,4946.0,790.0,19869.0,173108.0,99373.0,74817.0,18216.0,367167.0,20.155184717571498,-0.1509431925907864
Maharashtra,Mumbai( Sub Urban ),340.0,79.0,0.0,51.0,3590.0,454.0,4473.0,419.0,8568.0,20.4,-0.14530223335325532
Maharashtra,Nagpur,10093.0,1502.0,233.0,13044.0,145857.0,112851.0,238072.0,11828.0,509824.0,43.099501225801,0.3777327661649092
Maharashtra,Nanded,9164.0,2447.0,336.0,7187.0,229602.0,124730.0,217810.0,11947.0,579329.0,48.487529293605625,0.5018820692625858
Maharashtra,Nandurbar,7649.0,2630.0,237.0,2966.0,38078.0,67146.0,132601.0,10516.0,240791.0,22.895407435580488,-0.08780381460461124
Maharashtra,Nandurbar *,106.0,33.0,1.0,0.0,600.0,16.0,1629.0,140.0,2245.0,15.921985815602836,-0.24848327347744667
Maharashtra,Nashik,16262.0,5802.0,304.0,14785.0,231315.0,213100.0,363506.0,22368.0,822706.0,36.77884572399303,0.23209414554248808
Maharashtra,Osmanabad,3303.0,713.0,10.0,3015.0,105818.0,62688.0,92367.0,4026.0,263888.0,65.52967469580332,0.8945619974935826
Maharashtra,Palghar,7343.0,3191.0,165.0,9003.0,113104.0,91196.0,66756.0,10699.0,280059.0,26.17373831775701,-0.012265512052367604
Maharashtra,Parbhani,5062.0,1011.0,199.0,4432.0,112397.0,77890.0,106136.0,6272.0,300855.0,47.96030607364897,0.4897339522686071
Maharashtra,Pune,24088.0,6536.0,1139.0,32644.0,405834.0,283480.0,322282.0,31763.0,1044240.0,32.87495277672837,0.14214183225241997
Maharashtra,Raigad,2585.0,743.0,105.0,3584.0,38777.0,4153.0,9872.0,3433.0,56386.0,16.419918462434477,-0.2370100609559466
Maharashtra,Raigarh,4414.0,815.0,1.0,4049.0,81818.0,74452.0,82211.0,5230.0,242530.0,46.36398394188492,0.4529519834882078
Maharashtra,Raigarh(MH),72.0,16.0,0.0,8.0,845.0,24.0,476.0,88.0,1353.0,15.202247191011235,-0.26506727184030887
Maharashtra,Ratnagiri,2352.0,219.0,32.0,2652.0,50357.0,56842.0,82347.0,2603.0,192198.0,73.80875576036867,1.0853260639609936
Maharashtra,Sangli,5697.0,1802.0,133.0,3462.0,86422.0,94241.0,128772.0,7632.0,312897.0,40.9926634350845,0.3291876509268818
Maharashtra,Satara,5148.0,717.0,156.0,3951.0,94272.0,103754.0,105815.0,6021.0,307792.0,51.11125871803387,0.5623372442283607
Maharashtra,Sindhudurg,1121.0,59.0,22.0,1069.0,26823.0,21284.0,27093.0,1202.0,76269.0,63.399002493765586,0.8454676970029846
Maharashtra,Solapur,9537.0,2495.0,260.0,7735.0,257811.0,154623.0,179884.0,12292.0,600053.0,48.81257626291385,0.5093717026137481
Maharashtra,Thane,29092.0,13629.0,967.0,36090.0,411163.0,202896.0,368377.0,43688.0,1018526.0,23.313099407173432,-0.07817948330377457
Maharashtra,Wardha,1859.0,89.0,5.0,2320.0,28022.0,41487.0,84972.0,1953.0,156801.0,80.24616171954965,1.2336548130936584
Maharashtra,Washim,3041.0,300.0,45.0,1584.0,52290.0,44911.0,93709.0,3386.0,192494.0,56.83318571006791,0.694180144728739
Maharashtra,Washim *,28.0,4.0,0.0,6.0,989.0,60.0,779.0,32.0,1834.0,55.57575757575758,0.6652068683082161
Maharashtra,Yavatmal,6054.0,1339.0,201.0,5104.0,191008.0,92600.0,234587.0,7594.0,523299.0,68.90046082949308,0.9722306258159675
Manipur,Bishnupur,516.0,559.0,42.0,5183.0,36872.0,19678.0,10631.0,1117.0,72364.0,64.7262969588551,0.8760508121561704
Manipur,Chandel,244.0,510.0,5.0,1247.0,7742.0,4719.0,3964.0,759.0,17672.0,23.25263157894737,-0.07957276460068409
Manipur,Churachandpur,1256.0,3274.0,108.0,2734.0,16539.0,11461.0,7351.0,4638.0,38085.0,8.209743479198103,-0.42618641446631117
Manipur,Imphal East,559.0,564.0,9.0,7534.0,48486.0,36938.0,22336.0,1132.0,115294.0,101.75992939099736,1.7293685008851614
Manipur,Imphal West,645.0,559.0,32.0,7316.0,52034.0,36009.0,25302.0,1236.0,120661.0,97.54324979789814,1.6322090528864497
Manipur,Jiribam,53.0,91.0,1.0,305.0,1692.0,452.0,1514.0,145.0,3963.0,27.143835616438356,0.0100871746917644
Manipur,Kakching,39.0,69.0,1.0,600.0,2725.0,1363.0,684.0,109.0,5372.0,48.836363636363636,0.509919804033999
Manipur,Kangpokpi,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,-0.5462277383274255
Manipur,Pherzawl,1.0,10.0,0.0,14.0,162.0,2.0,0.0,11.0,178.0,14.833333333333334,-0.27356767268407217
Manipur,Senapati,764.0,721.0,16.0,4776.0,20734.0,12619.0,9977.0,1501.0,48106.0,32.02796271637816,0.12262574503092513
Manipur,Tamenglong,297.0,634.0,29.0,2211.0,8220.0,4067.0,3787.0,960.0,18285.0,19.027055150884497,-0.17693721076321614
Manipur,Thoubal,423.0,638.0,6.0,7639.0,51605.0,32794.0,23249.0,1067.0,115287.0,107.94662921348315,1.8719205555089387
Manipur,Ukhrul,343.0,424.0,14.0,1903.0,13273.0,6363.0,7327.0,781.0,28866.0,36.91304347826087,0.2351862893583635
Meghalaya,East Garo Hills,1012.0,3366.0,1674.0,251.0,6094.0,975.0,1749.0,6052.0,9069.0,1.4982653229803404,-0.5808302517596858
Meghalaya,East Jaintia Hills,983.0,2354.0,1796.0,445.0,2949.0,2042.0,740.0,5133.0,6176.0,1.2029606544604596,-0.5876345720670171
Meghalaya,East Khasi Hills,4258.0,14606.0,9948.0,1876.0,14484.0,8982.0,12022.0,28812.0,37364.0,1.2967757609412418,-0.5854729129325336
Meghalaya,Eastern West Khasi Hills,3.0,226.0,589.0,49.0,257.0,2.0,6.0,818.0,314.0,0.3833943833943834,-0.6065187686812105
Meghalaya,Jaintia Hills,4.0,0.0,0.0,1.0,24.0,1.0,7.0,4.0,33.0,6.6,-0.46327763385001103
Meghalaya,Kamrup,13.0,71.0,59.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,-0.6153528253919376
Meghalaya,North Garo Hills,457.0,1854.0,758.0,182.0,3650.0,816.0,427.0,3069.0,5075.0,1.6530944625407167,-0.5772627258422743
Meghalaya,Ri Bhoi,1338.0,4598.0,3372.0,866.0,7350.0,2847.0,1677.0,9308.0,12740.0,1.3685680524223869,-0.5838186967994685
Meghalaya,South Garo Hills,568.0,2427.0,1446.0,250.0,3754.0,584.0,701.0,4441.0,5289.0,1.1906798739306619,-0.5879175420747978
Meghalaya,South West Garo Hills,2417.0,1656.0,883.0,493.0,6689.0,2485.0,2430.0,4956.0,12097.0,2.4403873310470043,-0.5591221631486855
Meghalaya,South West Khasi Hills,789.0,1543.0,1114.0,643.0,4097.0,1894.0,1538.0,3446.0,8172.0,2.370757180156658,-0.5607265598962222
Meghalaya,West Garo Hills,4545.0,6790.0,4540.0,1141.0,13829.0,8275.0,25195.0,15875.0,48440.0,3.051146384479718,-0.5450492389006937
Meghalaya,West Jaintia Hills,2382.0,5636.0,3798.0,898.0,6562.0,4302.0,1875.0,11816.0,13637.0,1.154015401540154,-0.5887623536901873
Meghalaya,West Khasi Hills,2410.0,8178.0,5310.0,1331.0,9213.0,3326.0,2728.0,15898.0,16598.0,1.0439650292471225,-0.5912981008789332
Mizoram,Aizawl,762.0,236.0,61.0,1533.0,11359.0,26633.0,11044.0,1059.0,50569.0,47.7066037735849,0.48388822107514184
Mizoram,Champhai,805.0,269.0,91.0,576.0,5893.0,11652.0,4316.0,1165.0,22437.0,19.24271012006861,-0.17196815458963394
Mizoram,Hnahthial,2.0,0.0,0.0,4.0,43.0,10.0,7.0,2.0,64.0,21.333333333333332,-0.12379665071096264
Mizoram,Khawzawl,5.0,7.0,24.0,8.0,27.0,6.0,2.0,36.0,43.0,1.162162162162162,-0.5885746385110906
Mizoram,Kolasib,189.0,51.0,35.0,678.0,3189.0,8032.0,2899.0,275.0,14798.0,53.61594202898551,0.6200493948745481
Mizoram,Lawngtlai,1164.0,381.0,97.0,391.0,4004.0,8990.0,4440.0,1642.0,17825.0,10.849056603773585,-0.3653721646240479
Mizoram,Lunglei,541.0,116.0,69.0,1087.0,6236.0,10249.0,5040.0,726.0,22612.0,31.103163686382395,0.1013168072090472
Mizoram,Mamit,141.0,27.0,3.0,330.0,1479.0,8827.0,1888.0,171.0,12524.0,72.81395348837209,1.0624041327397478
Mizoram,Mammit,71.0,8.0,0.0,35.0,601.0,1723.0,1134.0,79.0,3493.0,43.6625,0.39070521259281576
Mizoram,Saiha,374.0,181.0,102.0,215.0,1636.0,4477.0,1279.0,657.0,7607.0,11.560790273556231,-0.34897261399389123
Mizoram,Saitual,2.0,3.0,7.0,8.0,119.0,37.0,40.0,12.0,204.0,15.692307692307692,-0.2537754469006435
Mizoram,Serchhip,80.0,16.0,6.0,437.0,2018.0,4895.0,2709.0,102.0,10059.0,97.66019417475728,1.6349036496304807
Nagaland,Chumukedima,37.0,97.0,50.0,254.0,1583.0,245.0,406.0,184.0,2488.0,13.448648648648648,-0.30547315581264733
Nagaland,Dimapur,1118.0,1802.0,276.0,817.0,7398.0,9331.0,15892.0,3196.0,33438.0,10.459180481701596,-0.3743555715849147
Nagaland,Kiphire,163.0,693.0,52.0,261.0,1697.0,1576.0,2734.0,908.0,6268.0,6.895489548954895,-0.45646905358395745
Nagaland,Kohima,562.0,952.0,107.0,276.0,3032.0,3226.0,10727.0,1621.0,17261.0,10.641800246609124,-0.3701477025352702
Nagaland,Longleng,205.0,636.0,48.0,132.0,688.0,671.0,2003.0,889.0,3494.0,3.9258426966292137,-0.5248947526565798
Nagaland,Meluri,2.0,13.0,2.0,8.0,88.0,160.0,705.0,17.0,961.0,53.388888888888886,0.6148177055153982
Nagaland,Mokokchung,132.0,315.0,43.0,189.0,2507.0,2120.0,6425.0,490.0,11241.0,22.894093686354378,-0.08783408561448984
Nagaland,Mon,618.0,1434.0,171.0,837.0,3825.0,5267.0,8777.0,2223.0,18706.0,8.410971223021583,-0.42154978602911336
Nagaland,Niuland,14.0,15.0,2.0,57.0,316.0,110.0,175.0,31.0,658.0,20.5625,-0.14155795780392755
Nagaland,Noklak,70.0,246.0,38.0,62.0,385.0,227.0,520.0,354.0,1194.0,3.363380281690141,-0.5378548404576395
Nagaland,Peren,511.0,843.0,100.0,391.0,1413.0,1819.0,2765.0,1454.0,6388.0,4.390378006872853,-0.5141910714015359
Nagaland,Phek,309.0,695.0,39.0,155.0,1313.0,1620.0,7138.0,1043.0,10226.0,9.795019157088122,-0.3896589747145108
Nagaland,Shamator,3.0,221.0,23.0,51.0,382.0,36.0,134.0,247.0,603.0,2.431451612903226,-0.5593280572469096
Nagaland,Tseminyu,7.0,15.0,10.0,7.0,84.0,53.0,133.0,32.0,277.0,8.393939393939394,-0.4219422282518381
Nagaland,Tuensang,512.0,983.0,84.0,464.0,3775.0,2650.0,7058.0,1579.0,13947.0,8.827215189873417,-0.41195881921287636
Nagaland,Wokha,118.0,410.0,30.0,132.0,1773.0,1973.0,4954.0,558.0,8832.0,15.79964221824687,-0.2513022774171189
Nagaland,Zunheboto,131.0,583.0,47.0,221.0,2218.0,1477.0,6486.0,761.0,10402.0,13.650918635170603,-0.30081251233635803
Nagpur,Near Uday nagar NIT garden,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.592311129703767
ODISHA,NUAPADA,1.0,0.0,0.0,3.0,47.0,9.0,25.0,1.0,84.0,42.0,0.3523983935112319
Odisha,ANGUL,1.0,0.0,0.0,1.0,8.0,3.0,2.0,1.0,14.0,7.0,-0.4540609555747427
Odisha,ANUGUL,12.0,1.0,0.0,4.0,141.0,80.0,165.0,13.0,390.0,27.857142857142858,0.026522983064246268
Odisha,Angul,2582.0,413.0,14.0,4007.0,25448.0,32301.0,31747.0,3009.0,93503.0,31.064119601328905,0.10041716528282163
Odisha,Anugal,1.0,2.0,0.0,0.0,11.0,0.0,4.0,3.0,15.0,3.75,-0.5289464665612975
Odisha,Anugul,117.0,26.0,0.0,75.0,1383.0,357.0,1297.0,143.0,3112.0,21.61111111111111,-0.11739617968647077
Odisha,BALANGIR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.592311129703767
Odisha,Balangir,4254.0,924.0,56.0,4999.0,32805.0,46325.0,42647.0,5234.0,126776.0,24.21700095510984,-0.05735205890415745
Odisha,Baleshwar,641.0,204.0,0.0,767.0,9516.0,5494.0,15570.0,845.0,31347.0,37.0531914893617,0.2384155371814513
Odisha,Baleswar,4864.0,1147.0,4.0,8027.0,35181.0,60252.0,44411.0,6015.0,147871.0,24.5796210106383,-0.048996677934243116
Odisha,Balianta,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.592311129703767
Odisha,Bargarh,4329.0,818.0,3.0,4540.0,30165.0,41870.0,38922.0,5150.0,115497.0,22.422248107163657,-0.09870620786201106
Odisha,Baudh,138.0,33.0,0.0,59.0,1067.0,936.0,3904.0,171.0,5966.0,34.68604651162791,0.1838725029547276
Odisha,Bhadrak,3369.0,1137.0,14.0,6869.0,33174.0,51497.0,40578.0,4520.0,132118.0,29.22318071223181,0.05799881161972731
Odisha,Bhadrak(R),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.592311129703767
Odisha,Boudh,1177.0,245.0,2.0,1352.0,7835.0,12444.0,11863.0,1424.0,33494.0,23.50456140350877,-0.07376787424836606
Odisha,Cuttack,4040.0,1025.0,15.0,5831.0,42805.0,65497.0,69264.0,5080.0,183397.0,36.09466640425113,0.21632949386085557
Odisha,Debagarh,776.0,95.0,5.0,1020.0,6962.0,8406.0,7841.0,876.0,24229.0,27.627137970353477,0.021223280456053203
Odisha,Dhenkanal,2358.0,525.0,8.0,4436.0,24867.0,37411.0,38664.0,2891.0,105378.0,36.43775933609958,0.2242349367892699
Odisha,Gajapati,1658.0,318.0,18.0,3254.0,18050.0,30076.0,28850.0,1994.0,80230.0,40.21553884711779,0.31128138265915783
Odisha,Ganjam,6709.0,996.0,9.0,12562.0,82023.0,94544.0,87307.0,7714.0,276436.0,35.83097861309138,0.21025368002026676
Odisha,JAJPUR,1967.0,456.0,49.0,2586.0,15996.0,20905.0,15643.0,2472.0,55130.0,22.292761827739586,-0.10168979130829396
Odisha,Jagatsinghapur,2821.0,304.0,24.0,2499.0,13109.0,26284.0,21891.0,3149.0,63783.0,20.248571428571427,-0.14879140441460686
Odisha,Jagatsinghpur,626.0,68.0,0.0,230.0,4943.0,2860.0,9233.0,694.0,17266.0,24.843165467625898,-0.042924166756030654
Odisha,Jajapur,2014.0,481.0,2.0,3818.0,22431.0,28109.0,31245.0,2497.0,85603.0,34.26861489191353,0.1742541706026487
Odisha,Jajpur,10.0,7.0,0.0,6.0,229.0,85.0,201.0,17.0,521.0,28.944444444444443,0.05157625536011436
Odisha,Jharsuguda,1071.0,86.0,0.0,1824.0,14847.0,13418.0,12371.0,1157.0,42460.0,36.666666666666664,0.2295093498409881
Odisha,Kalahandi,3350.0,1071.0,64.0,5491.0,41886.0,42854.0,52056.0,4485.0,142287.0,31.718011591618367,0.1154839455360037
Odisha,Kandhamal,2603.0,438.0,8.0,4717.0,27055.0,28755.0,30958.0,3049.0,91485.0,29.995081967213114,0.0757847254383236
Odisha,Kendrapara,3161.0,753.0,48.0,5322.0,34358.0,39525.0,38623.0,3962.0,117828.0,29.732021196063588,0.0697233592020007
Odisha,Kendujhar,4330.0,1032.0,15.0,7193.0,46872.0,47370.0,54574.0,5377.0,156009.0,29.008739308293045,0.05305771804722622
Odisha,Khorda,3496.0,654.0,165.0,5724.0,31869.0,48459.0,45859.0,4315.0,131911.0,30.563253012048193,0.0888763497522435
Odisha,Khordha,385.0,98.0,13.0,179.0,4429.0,1672.0,7323.0,496.0,13603.0,27.37022132796781,0.01530348536497605
Odisha,Koraput,3172.0,1165.0,46.0,4920.0,36510.0,47162.0,56820.0,4383.0,145412.0,33.168795620437955,0.1489124696373229
Odisha,Malkangiri,2333.0,486.0,4.0,3367.0,17487.0,27302.0,20713.0,2823.0,68869.0,24.387039660056658,-0.0534340788095622
Odisha,Mayurbhanj,6227.0,1860.0,35.0,9764.0,61707.0,77366.0,79552.0,8122.0,228389.0,28.11633632894251,0.032495240165814294
Odisha,NAYAGARH,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,9.0,9.0,-0.4079775641984013
Odisha,NUAPADA,34.0,4.0,0.0,6.0,297.0,61.0,200.0,38.0,564.0,14.461538461538462,-0.28213445697839207
Odisha,Nabarangapur,4174.0,1990.0,65.0,4234.0,37588.0,45252.0,45323.0,6229.0,132397.0,21.251524879614767,-0.12568165620626565
Odisha,Nabarangpur,327.0,103.0,12.0,0.0,0.0,0.0,0.0,442.0,0.0,0.0,-0.6153528253919376
Odisha,Nayagarh,2080.0,271.0,11.0,3399.0,19496.0,30128.0,30707.0,2362.0,83730.0,35.43377063055438,0.2011013345617369
Odisha,Nuapada,1666.0,413.0,2.0,2464.0,15426.0,23036.0,23620.0,2081.0,64546.0,31.001921229586937,0.0989840093288435
Odisha,Puri,2959.0,548.0,4.0,3861.0,26976.0,36327.0,35154.0,3511.0,102318.0,29.13382687927107,0.05593994779207431
Odisha,Rayagada,2370.0,672.0,3.0,4156.0,27317.0,29519.0,29352.0,3045.0,90344.0,29.65988181221274,0.0680611454721773
Odisha,Sambalpur,2234.0,317.0,1.0,3679.0,26399.0,26666.0,25524.0,2552.0,82268.0,32.22405013709361,0.12714393170732885
Odisha,Sonapur,1266.0,221.0,1.0,2173.0,10990.0,15279.0,10976.0,1488.0,39418.0,26.472800537273336,-0.0053746113984435104
Odisha,Subarnapur,339.0,60.0,0.0,290.0,4019.0,1902.0,4573.0,399.0,10784.0,26.96,0.005851290361144558
Odisha,Sundargarh,486.0,105.0,0.0,398.0,6626.0,3142.0,11889.0,591.0,22055.0,37.255067567567565,0.24306710434219214
Odisha,Sundergarh,3341.0,640.0,19.0,5523.0,37152.0,47566.0,46692.0,4000.0,136933.0,34.224693826543366,0.17324215478008914
Odisha,jajpur,14.0,4.0,0.0,17.0,137.0,86.0,126.0,18.0,366.0,19.263157894736842,-0.17149700318822828
Orissa,Angul,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,5.0,-0.5001443469510841
Orissa,Anugul,42.0,9.0,0.0,15.0,195.0,57.0,149.0,51.0,416.0,8.0,-0.431019259886572
Orissa,Anugul  *,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.592311129703767
Orissa,Balangir,328.0,108.0,0.0,241.0,4549.0,2473.0,9600.0,436.0,16863.0,38.588100686498855,0.27378244781086003
Orissa,Baleshwar,337.0,47.0,0.0,241.0,1763.0,1068.0,2704.0,384.0,5776.0,15.002597402597402,-0.26966754150914807
Orissa,Baleswar,2.0,1.0,0.0,0.0,6.0,6.0,5.0,3.0,17.0,4.25,-0.5174256187172122
Orissa,Bargarh,82.0,7.0,0.0,44.0,722.0,260.0,755.0,89.0,1781.0,19.788888888888888,-0.1593832696071374
Orissa,Baudh,4.0,0.0,0.0,0.0,4.0,0.0,5.0,4.0,9.0,1.8,-0.5738777731532304
Orissa,Bhadrak,332.0,39.0,0.0,245.0,2362.0,1564.0,4041.0,371.0,8212.0,22.0752688172043,-0.10670119907135212
Orissa,Cuttack,265.0,57.0,0.0,97.0,1938.0,1033.0,5274.0,322.0,8342.0,25.826625386996906,-0.020263582572371003
Orissa,Debagarh,7.0,0.0,0.0,0.0,7.0,2.0,3.0,7.0,12.0,1.5,-0.5807902818596816
Orissa,Dhenkanal,108.0,18.0,0.0,46.0,634.0,441.0,1131.0,126.0,2252.0,17.73228346456693,-0.20677094594500514
Orissa,Gajapati,8.0,0.0,0.0,1.0,63.0,9.0,57.0,8.0,130.0,14.444444444444445,-0.2825283321183608
Orissa,Ganjam,354.0,48.0,0.0,328.0,3926.0,1719.0,5292.0,402.0,11265.0,27.952853598014887,0.02872832082950892
Orissa,Jagatsinghapur,31.0,4.0,0.0,3.0,78.0,57.0,170.0,35.0,308.0,8.555555555555555,-0.41821831783758834
Orissa,Jajapur,93.0,18.0,0.0,51.0,433.0,165.0,594.0,111.0,1243.0,11.098214285714286,-0.3596311491384003
Orissa,Jajapur  *,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,-0.5462277383274255
Orissa,Jharsuguda,25.0,0.0,0.0,12.0,103.0,20.0,47.0,25.0,182.0,7.0,-0.4540609555747427
Orissa,Kalahandi,11.0,0.0,0.0,0.0,18.0,3.0,11.0,11.0,32.0,2.6666666666666665,-0.5539083035568158
Orissa,Kandhamal,30.0,2.0,0.0,12.0,261.0,39.0,187.0,32.0,499.0,15.121212121212121,-0.26693445725868975
Orissa,Kendrapara,49.0,4.0,0.0,18.0,221.0,47.0,191.0,53.0,477.0,8.833333333333334,-0.41181784681309647
Orissa,Kendrapara *,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6153528253919376
Orissa,Kendujhar,39.0,10.0,0.0,12.0,361.0,53.0,236.0,49.0,662.0,13.24,-0.3102807744805575
Orissa,Khorda,1.0,1.0,0.0,0.0,5.0,2.0,2.0,2.0,9.0,3.0,-0.5462277383274255
Orissa,Khordha,629.0,97.0,0.0,205.0,3843.0,1868.0,11761.0,726.0,17677.0,24.31499312242091,-0.05509415320515147
Orissa,Khordha  *,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.592311129703767
Orissa,Koraput,94.0,25.0,0.0,31.0,799.0,229.0,1000.0,119.0,2059.0,17.158333333333335,-0.21999573020907529
Orissa,Malkangiri,40.0,7.0,0.0,15.0,203.0,51.0,170.0,47.0,439.0,9.145833333333334,-0.4046173169105431
Orissa,Mayurbhanj,31.0,1.0,0.0,6.0,44.0,12.0,55.0,32.0,117.0,3.5454545454545454,-0.5336595406793324
Orissa,Nabarangapur,1.0,2.0,0.0,1.0,13.0,0.0,11.0,3.0,25.0,6.25,-0.4713422273408707
Orissa,Nayagarh,92.0,12.0,0.0,47.0,570.0,361.0,827.0,104.0,1805.0,17.19047619047619,-0.21925510427624126
Orissa,Nuapada,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,1.3333333333333333,-0.5846305644743768
Orissa,Puri,194.0,26.0,0.0,115.0,1911.0,861.0,2581.0,220.0,5468.0,24.742081447963802,-0.04525331397602174
Orissa,Rayagada,146.0,35.0,0.0,23.0,875.0,162.0,1266.0,181.0,2326.0,12.780219780219781,-0.3208748903881736
Orissa,Sambalpur,21.0,4.0,0.0,11.0,231.0,22.0,110.0,25.0,374.0,14.384615384615385,-0.28390689510825134
Orissa,Sonapur,22.0,0.0,0.0,10.0,94.0,18.0,52.0,22.0,174.0,7.565217391304348,-0.44103738844664625
Orissa,Subarnapur,6.0,0.0,0.0,4.0,47.0,12.0,18.0,6.0,81.0,11.571428571428571,-0.34872748957167665
Orissa,Sundargarh,121.0,18.0,0.0,19.0,617.0,180.0,976.0,139.0,1792.0,12.8,-0.3204191205833526
Orissa,Sundergarh,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,1.5,-0.5807902818596816
Pondicherry,Cuddalore,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,-0.4771026512629134
Pondicherry,Karaikal,154.0,8.0,0.0,34.0,870.0,160.0,2573.0,162.0,3637.0,22.312883435582823,-0.1012261553436134
Pondicherry,Pondicherry,1015.0,69.0,0.0,572.0,5755.0,5050.0,19668.0,1084.0,31045.0,28.612903225806452,0.04393698349217251
Pondicherry,Viluppuram,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,8.0,8.0,-0.431019259886572
Pondicherry,Yanam,24.0,2.0,0.0,1.0,227.0,5.0,117.0,26.0,350.0,12.962962962962964,-0.3166641775823174
Puducherry,Karaikal,363.0,30.0,12.0,1337.0,4081.0,5587.0,7926.0,405.0,18931.0,46.62807881773399,0.45903717725032744
Puducherry,Pondicherry,3.0,0.0,0.0,6.0,21.0,6.0,47.0,3.0,80.0,20.0,-0.15451891162852355
Puducherry,Puducherry,1213.0,85.0,32.0,2736.0,17038.0,16187.0,12467.0,1330.0,48428.0,36.38467317806161,0.22301174169050483
Puducherry,Yanam,6.0,1.0,0.0,10.0,75.0,48.0,53.0,7.0,186.0,23.25,-0.07963340064196878
Punjab,Amritsar,7633.0,1775.0,247.0,6399.0,92676.0,56802.0,98206.0,9655.0,254083.0,26.313483844241922,-0.00904553815731906
Punjab,Barnala,926.0,79.0,8.0,677.0,12827.0,16109.0,19430.0,1013.0,49043.0,48.365877712031555,0.4990790105399714
Punjab,Bathinda,2388.0,298.0,18.0,2044.0,35376.0,42639.0,54101.0,2704.0,134160.0,49.597042513863215,0.5274471352457635
Punjab,Faridkot,793.0,99.0,10.0,826.0,13896.0,15023.0,24389.0,902.0,54134.0,59.94905869324474,0.765975141810092
Punjab,Fatehgarh Sahib,891.0,144.0,13.0,932.0,14414.0,17318.0,20081.0,1048.0,52745.0,50.28122020972354,0.543211749510411
Punjab,Fazilka,1630.0,271.0,10.0,2036.0,29626.0,29691.0,31704.0,1911.0,93057.0,48.66997907949791,0.5060860217074876
Punjab,Ferozepur,1262.0,114.0,5.0,1875.0,26320.0,24604.0,30726.0,1381.0,83525.0,60.43777134587554,0.7772359100309698
Punjab,Firozpur,347.0,48.0,0.0,159.0,6365.0,1965.0,9515.0,395.0,18004.0,45.464646464646464,0.4322297230167122
Punjab,Gurdaspur,4436.0,558.0,126.0,4847.0,67125.0,40136.0,79099.0,5120.0,191207.0,37.337824643624295,0.24497396770473412
Punjab,Hoshiarpur,3515.0,401.0,218.0,3118.0,43431.0,33856.0,58908.0,4134.0,139313.0,33.69117291414752,0.16094892827338894
Punjab,Jalandhar,3314.0,732.0,72.0,2995.0,48136.0,50422.0,90848.0,4118.0,192401.0,46.7106093712066,0.46093882114841955
Punjab,Kapurthala,2067.0,446.0,1213.0,771.0,13101.0,18246.0,35857.0,3726.0,67975.0,18.238529648510866,-0.19510617543127126
Punjab,Ludhiana,12209.0,4573.0,832.0,7364.0,112339.0,81491.0,109436.0,17614.0,310630.0,17.634402497871132,-0.20902628939327367
Punjab,Malerkotla,711.0,146.0,8.0,1037.0,14062.0,5712.0,8075.0,865.0,28886.0,33.35565819861432,0.15321810029916977
Punjab,Mansa,998.0,107.0,19.0,1368.0,22187.0,22379.0,36660.0,1124.0,82594.0,73.41688888888889,1.076296786758081
Punjab,Moga,1335.0,159.0,41.0,1304.0,22742.0,23084.0,38260.0,1535.0,85390.0,55.592447916666664,0.665591442064375
Punjab,Muktsar,306.0,28.0,0.0,102.0,3449.0,923.0,7956.0,334.0,12430.0,37.1044776119403,0.23959725641093352
Punjab,Nawanshahr,169.0,23.0,0.0,27.0,2931.0,179.0,4010.0,192.0,7147.0,37.031088082901555,0.23790623721612464
Punjab,Pathankot,1033.0,67.0,15.0,1276.0,13220.0,12987.0,13609.0,1115.0,41092.0,36.82078853046595,0.23306057892554488
Punjab,Patiala,4298.0,769.0,83.0,7390.0,81662.0,54972.0,64339.0,5150.0,208363.0,40.450980392156865,0.3167063550923009
Punjab,Rupnagar,1140.0,93.0,13.0,1006.0,12699.0,17432.0,28021.0,1246.0,59158.0,47.440256615878106,0.4777511309198526
